브랜드명,위도,경도
이디야,37.5324950789767,126.951629667857
이디야,37.558537459221,126.955950687973
이디야,37.5360731016185,126.863108296656
이디야,37.5709387407042,126.841341936907
이디야,37.5482466724825,126.914878538035
이디야,37.5579721872889,126.946077730881
이디야,37.5118604967439,126.92153626229
이디야,37.5514907709978,126.913937441506
이디야,37.6875257115101,127.043726405157
이디야,37.534067049432,127.136965596996
이디야,37.5032935790738,126.881068083047
이디야,37.5603898985234,127.163680037299
이디야,37.5557337452362,126.945645223244
이디야,37.526855960155,126.917824529153
이디야,37.4941195370261,126.989903258797
이디야,37.5047134175915,127.085841491484
이디야,37.6097331366389,127.076878426581
이디야,37.5580880993129,126.829272069777
이디야,37.5132663268317,126.855491121621
이디야,37.5849458654242,127.088529715596
이디야,37.4767483935968,126.885794171182
이디야,37.5048181784681,126.953012124717
이디야,37.5495186638044,126.977646705372
이디야,37.6186387452387,127.045583571939
이디야,37.5610161416097,126.962175358464
이디야,37.5025200206134,126.863277990438
이디야,37.5489909130641,127.08929591506
이디야,37.5664809683002,126.986549821175
이디야,37.4986344980864,127.136570578508
이디야,37.5061614582995,126.876591615315
이디야,37.6198872140939,127.083730791456
이디야,37.573593653983,126.988004369724
이디야,37.6407414112419,127.068155314917
이디야,37.5381946375989,126.893898696383
이디야,37.4977202768361,126.943159174186
이디야,37.5597779406598,127.013227970338
이디야,37.5482220099735,126.919066095502
이디야,37.4980732618307,127.146133464752
이디야,37.5034373619191,127.004876674518
이디야,37.5983230687909,127.091605360196
이디야,37.505847153769,127.122462445074
이디야,37.5611565100407,126.809937135907
이디야,37.4792043674698,126.945251636873
이디야,37.5781836387184,126.813288950552
이디야,37.4608593986488,126.919375483028
이디야,37.556498197347,126.936444210397
이디야,37.5774765268396,127.030882075089
이디야,37.5646053179773,127.000113122827
이디야,37.5379612367117,127.123726970464
이디야,37.5003452611029,127.042861498937
이디야,37.5170729253059,127.033405850561
이디야,37.5597548601835,126.829257307783
이디야,37.6230710902828,127.079511591629
이디야,37.5456474298283,126.862725259669
이디야,37.4801160615741,126.902884746291
이디야,37.6611350496346,127.070847298588
이디야,37.6144211801315,127.02238337149
이디야,37.5626447457415,126.823575298093
이디야,37.4925657524354,126.883354112542
이디야,37.5563479249117,126.899402575891
이디야,37.4634882222877,127.043512405948
이디야,37.5682528631838,126.840342131832
이디야,37.5757209721104,127.015813912778
이디야,37.4746973389965,126.882331184293
이디야,37.4782625960587,127.039807863486
이디야,37.6358814987326,127.071161858219
이디야,37.4785509126916,126.932688261781
이디야,37.6134712654255,126.91180202957
이디야,37.6144549086959,127.040766479936
이디야,37.5518038339191,126.865777907713
이디야,37.4999311532961,126.911766848215
이디야,37.487722292812,126.824344231175
이디야,37.5513597948836,127.134706465493
이디야,37.5794524407773,126.924049056536
이디야,37.5613739400229,126.996262635429
이디야,37.6891160115697,127.04650653394
이디야,37.5608579726913,127.066253530676
이디야,37.6297450144849,127.017707640557
이디야,37.4875603703703,126.994186728526
이디야,37.4863235690092,126.8912265112
이디야,37.5118203253706,127.059139102428
이디야,37.4807333350415,126.927919762351
이디야,37.5577946285561,127.148519736767
이디야,37.5635853445031,127.08662805154
이디야,37.5670848911589,126.827003198167
이디야,37.5122336289539,126.83831379492
이디야,37.5334122861873,126.845181337042
이디야,37.4976870234984,126.863860165455
이디야,37.4771488377273,127.127399757141
이디야,37.6478807283202,127.014216561839
이디야,37.5713574580352,126.802937461062
이디야,37.5185122433499,127.103954058906
이디야,37.4846382574294,126.979164686231
이디야,37.556367092552,126.910210961841
이디야,37.5383402497529,127.089267049741
이디야,37.6106139694595,127.077750994655
이디야,37.4833904118222,126.921866485341
이디야,37.6111552433468,127.000373670415
이디야,37.5343182372782,126.838333361131
이디야,37.4885486506933,127.067425729925
이디야,37.6402549253244,127.072739052558
이디야,37.6425354067388,127.022615596231
이디야,37.5563548363189,126.926576951282
이디야,37.5636995123904,126.933670527126
이디야,37.5623047513967,126.974563036541
이디야,37.5537856629801,127.019678846877
이디야,37.5542842652153,126.920845952964
이디야,37.5356004295454,126.878695955912
이디야,37.513701919529,126.906216566313
이디야,37.6001262088188,127.018584155289
이디야,37.5771492052525,126.901915425998
이디야,37.5730979497869,127.01677672358
이디야,37.4964599899971,126.908605485281
이디야,37.4829589044718,126.881269655342
이디야,37.5260456751758,126.930756150723
이디야,37.5191340451627,127.052022223423
이디야,37.5391571455595,126.827429546899
이디야,37.4856968115932,126.895498623424
이디야,37.662570547697,127.011347462766
이디야,37.4850979953814,126.968812270543
이디야,37.4941195370261,126.989903258797
이디야,37.4771132063071,127.142222616189
이디야,37.5095557856377,126.882015208423
이디야,37.5945642312831,126.941145575913
이디야,37.5655751267529,127.022308959049
이디야,37.5766510073258,127.037911897522
이디야,37.5835078171358,127.083180503273
이디야,37.647363920542,127.035629325534
이디야,37.5222741765022,127.031472117194
이디야,37.6007572517117,126.918612203657
이디야,37.6488271380852,127.027281301643
이디야,37.6062411759169,127.045674049001
이디야,37.5494559592652,126.969397471313
이디야,37.5669052566479,127.061865236848
이디야,37.5265388091934,126.888527235439
이디야,37.5833551541152,126.906534251014
이디야,37.6064730934232,127.062240589314
이디야,37.570588221996,127.002240585768
이디야,37.6447538240808,127.005589308423
이디야,37.5286278015413,126.923387947271
이디야,37.4998056375629,127.105059793557
이디야,37.5056666339411,127.104412997834
이디야,37.4929471816897,127.125327457115
이디야,37.5280950571472,127.116522308156
이디야,37.4707379982163,126.934596871725
이디야,37.5373545388776,127.139247347881
이디야,37.4955012410702,127.030053791898
이디야,37.5898289489413,127.057478583223
이디야,37.6181455875127,126.933289862075
이디야,37.5750607679141,127.049604240039
이디야,37.6206158625263,126.9166367825
이디야,37.6012938749059,126.922115123153
이디야,37.6381543484484,127.068017669352
이디야,37.6092961760018,127.052442017109
이디야,37.5061605267183,127.080734097509
이디야,37.5087419757957,126.86471059118
이디야,37.6521099756855,127.072410339479
이디야,37.4940800795246,127.06160081988
이디야,37.5603007167274,126.916639214378
이디야,37.4788521505583,126.890081923648
이디야,37.5502455080963,126.935503212947
이디야,37.55869399082,126.964516518868
이디야,37.5699318895879,126.899010271732
이디야,37.6648545802222,127.043575290761
이디야,37.548165899755,127.107514859823
이디야,37.5115546361439,127.079163533887
이디야,37.569229577876,126.826120574747
이디야,37.5369968145663,127.072944230258
이디야,37.5694861927415,126.9151025024
이디야,37.6135497381248,127.064949446017
이디야,37.5193829472193,127.029416676307
이디야,37.5242498695809,126.883719187889
이디야,37.584562187544,126.924145347606
이디야,37.5052932735264,127.023197445985
이디야,37.5671171025413,126.826617829183
이디야,37.5472322211543,126.874843849435
이디야,37.6657601219426,127.03527800856
이디야,37.5086806472427,127.130335641369
이디야,37.5505282828068,127.03112925594
이디야,37.5165449235408,127.021806475458
이디야,37.4549873826183,126.899182967947
이디야,37.4667851100028,127.100762145322
이디야,37.6034777169366,127.042674188608
이디야,37.5220552604826,126.842935491813
이디야,37.560783284032,126.905460718039
이디야,37.4864398352127,127.126319247832
이디야,37.4418758065966,126.9038953648
이디야,37.6779109832961,127.044745416101
이디야,37.5096424554259,127.042652306748
이디야,37.5086022261624,126.896552424764
이디야,37.4933829422582,126.927795512418
이디야,37.6031370128587,127.064230403759
이디야,37.5757048561595,126.897759224736
이디야,37.4789997962486,126.957736710026
이디야,37.5394718594305,126.866111844471
이디야,37.5193829472193,127.029416676307
이디야,37.4813640319471,126.948975100251
이디야,37.5671171025413,126.826617829183
이디야,37.574565579168,126.917779755628
이디야,37.5541981957238,127.140887149503
이디야,37.4826792973624,126.94187856459
이디야,37.5153053135084,126.862292263327
이디야,37.4983197587666,127.12077496358
이디야,37.5371526231673,127.055086890456
이디야,37.520426902219,126.974876251724
이디야,37.5489244225447,126.868062271748
이디야,37.5314351268072,126.970437491764
이디야,37.5690035376527,126.812529039729
이디야,37.4617327045607,126.912422441173
이디야,37.5648140758985,126.91164997402
이디야,37.5058651538517,127.047993847666
이디야,37.5960430640207,127.083400421683
이디야,37.6298007184455,127.058809352283
이디야,37.4892762462003,126.929018926177
이디야,37.5691777675996,127.026484238972
이디야,37.4845512962666,127.120744114354
이디야,37.5533440808193,126.975104579843
이디야,37.5555192826574,127.024466268491
이디야,37.5435006441838,127.141847322504
이디야,37.5538841095515,127.019598333334
이디야,37.5035180984722,127.050817251518
이디야,37.5194725232102,126.904695659802
이디야,37.6504580389522,127.077768446548
이디야,37.5070380397769,126.89020763235
이디야,37.656995162161,127.066898206551
이디야,37.533059414663,126.858933773438
이디야,37.4962084765756,126.859098925005
이디야,37.5664636928306,126.848101050873
이디야,37.5506554860558,126.871940483475
이디야,37.4843256734976,126.926613340886
이디야,37.5420270013038,126.950489097307
이디야,37.4843854057524,126.897869806414
이디야,37.5641733332656,126.810670159065
이디야,37.4968042719762,126.916641163561
이디야,37.5735028815828,127.030876967947
이디야,37.5777951563333,126.967501258429
이디야,37.5017804053017,126.990128046046
이디야,37.5174361339672,127.103446561974
이디야,37.6001262088188,127.018584155289
이디야,37.5723768984606,127.074713350358
이디야,37.5183040748187,126.842642742272
이디야,37.6008195056276,126.920491206786
이디야,37.5369283249555,127.130267946955
이디야,37.5635369382734,126.977421205829
이디야,37.5522915475375,126.913812647187
이디야,37.473706908459,127.103347361641
이디야,37.5836471395822,126.998318669495
이디야,37.5866486207843,127.09552904524
이디야,37.5122255097911,126.838404410671
이디야,37.4814819459092,126.880398452512
이디야,37.5918975622782,127.052504128517
이디야,37.5952812574581,126.918861314786
이디야,37.4843413043288,127.030559918032
이디야,37.6123287409882,126.931719290279
이디야,37.53835036397,127.070902015585
이디야,37.559191118332,126.835117705954
이디야,37.6150365357299,127.066097510745
이디야,37.4958301012042,127.040532937331
이디야,37.5581964038656,126.972536771411
이디야,37.4864011023419,126.93791369666
이디야,37.4764803405482,126.917047686828
이디야,37.4699799971801,127.02527377565
이디야,37.5837882473669,127.04580224037
이디야,37.5659360733529,127.042158719035
이디야,37.5250676013836,126.873049951186
이디야,37.5369908178711,126.871422209979
이디야,37.4850625669228,126.878863777829
이디야,37.5806730394314,127.070953744023
이디야,37.4765335575153,126.915972855229
이디야,37.558016255906,126.838418262787
이디야,37.5589351270559,127.080719955745
이디야,37.5734976706286,126.997877277666
이디야,37.6170490597903,126.922680619667
이디야,37.6209341127131,126.924833474744
이디야,37.5666052206717,126.841386428116
이디야,37.5784976323949,127.069316517491
이디야,37.5002314114695,126.867033498095
이디야,37.5457601374611,126.847401246734
이디야,37.4809141916389,126.911239948635
이디야,37.6545141432188,127.063087365176
이디야,37.5933182750055,127.074850456142
이디야,37.4796170833121,127.124872301331
이디야,37.4886127392795,126.925409914685
이디야,37.6356341876497,126.919387222602
이디야,37.573058451956,127.056093771112
이디야,37.6649252731291,127.042293577073
이디야,37.4796276001816,126.887266473346
이디야,37.544709753035,127.085647542069
이디야,37.6598301256792,127.075635101492
이디야,37.5028032354817,126.948324023336
이디야,37.583437229257,126.91151476546
이디야,37.5017878629869,127.035220242035
이디야,37.6089233685563,126.920883753426
이디야,37.5599573368665,127.04156746255
이디야,37.5535098396927,127.077130983341
이디야,37.599587655088,127.004843138006
이디야,37.5545065764682,126.935408650105
이디야,37.5478448766996,126.835803555792
이디야,37.6168453861857,127.03447179453
이디야,37.5200568683711,127.049125829778
이디야,37.5625385096905,126.998646638619
이디야,37.5758717219093,126.956772882531
이디야,37.5614361598608,127.038379235542
이디야,37.5057781510859,126.858229440973
이디야,37.4810703614436,127.142426132176
이디야,37.5923990059272,127.012548283872
이디야,37.4749543780407,127.136549120825
이디야,37.5586198010646,126.823842314146
이디야,37.554449316893,127.140725816202
이디야,37.5031135644982,126.850126908936
이디야,37.6000891350374,126.915518930848
이디야,37.5365271138361,126.972630494822
이디야,37.4821771013666,126.930137878893
이디야,37.5414961496643,127.147494318475
이디야,37.6656567116262,127.057030608616
이디야,37.4476132757895,126.903653435475
이디야,37.5149890280984,127.03310468535
이디야,37.5157231511018,127.131045765864
이디야,37.5587732893275,126.923022246394
이디야,37.5722445063632,126.806896679784
이디야,37.4925215522174,126.895907002436
이디야,37.5777377334585,126.967117128137
이디야,37.547495934358,126.94236626696
이디야,37.5409177009667,127.123862108655
이디야,37.5052805123614,126.940191100881
이디야,37.6604792464075,127.049604391236
이디야,37.5775908744167,127.059500885442
이디야,37.6389323507554,127.038095090275
이디야,37.4687900354866,126.887483666076
이디야,37.494197347193,127.077635139267
이디야,37.5131306848918,127.093034822493
이디야,37.5331812118938,126.90219836144
이디야,37.5720204539642,127.012907975586
이디야,37.5335458217646,127.067227779555
이디야,37.5358407433804,126.961121310631
이디야,37.4913218201268,126.924081971972
이디야,37.4787176322481,126.878698539315
이디야,37.6030839819607,127.107402788622
이디야,37.4564522904265,127.016237425148
이디야,37.5247773979386,127.026880489664
이디야,37.5908952199753,126.917113052516
이디야,37.5299505499559,126.838570814992
이디야,37.5525082273898,126.956827025172
이디야,37.5623047513967,126.974563036541
이디야,37.563685418773,127.035758226071
이디야,37.4755188252008,126.93617965267
이디야,37.5204071233706,126.851320869
이디야,37.5628287896949,127.061395678194
이디야,37.5980994949068,126.909829036491
이디야,37.5422152230714,126.844242144004
이디야,37.4977647056597,126.829366343397
이디야,37.6075960931043,127.107122352317
이디야,37.6551008385145,127.050817590545
이디야,37.5742602308787,127.080497639822
이디야,37.6180045167452,127.104924966538
이디야,37.6488345743418,127.052551837855
이디야,37.4964243787791,126.902815835668
이디야,37.434099285099,126.904822349538
이디야,37.6405894824869,127.016148512584
이디야,37.5782332800162,126.935670944817
이디야,37.5675252018516,127.070754833919
이디야,37.51566141404,126.907647192475
이디야,37.503285144161,126.911016949121
이디야,37.6434787207917,127.038727677426
이디야,37.593133890722,126.913638252425
이디야,37.5004170836598,127.063059633833
이디야,37.6438867158947,127.022586559228
이디야,37.5750577237004,127.024924656134
이디야,37.5503395485296,127.145560205945
이디야,37.4787143236324,126.999766269834
이디야,37.6368679718533,127.026984021809
이디야,37.5547390953199,126.964593881109
이디야,37.4801256760018,127.126630208883
이디야,37.4713434466071,126.903273003144
스타벅스,37.5829644184897,127.00388696535
스타벅스,37.4843861241449,127.014197798445
스타벅스,37.5271465422093,126.874681763736
스타벅스,37.6118406150505,127.030685494292
스타벅스,37.5231842055575,127.021629292234
스타벅스,37.5351335863576,126.899952047656
스타벅스,37.605400319519,127.095653136278
스타벅스,37.5174497816404,126.89647871302
스타벅스,37.552426380667,126.937543279963
스타벅스,37.5113566651683,127.048500978939
스타벅스,37.4843326178498,126.996073072997
스타벅스,37.5102488124166,127.006957982903
스타벅스,37.5243385164378,127.051571721037
스타벅스,37.4856968115932,126.895498623424
스타벅스,37.5044803619627,127.007826111215
스타벅스,37.5118203253706,127.059139102428
스타벅스,37.4844799519315,126.894487591345
스타벅스,37.569742784871,126.98865644043
스타벅스,37.5115850987019,127.032255003449
스타벅스,37.4778100339866,127.045116281379
스타벅스,37.5601782971845,126.839290175551
스타벅스,37.567200132973,126.983212088099
스타벅스,37.4942326373696,127.01395530164
스타벅스,37.4882892754504,127.009001461685
스타벅스,37.4819850802876,126.997630905934
스타벅스,37.5400093725353,127.052889552846
스타벅스,37.5637121351238,126.97892425905
스타벅스,37.5605394004382,126.833874311591
스타벅스,37.5251722235016,126.924863083917
스타벅스,37.4852467893652,127.036608959864
스타벅스,37.5738942645562,126.978966379844
스타벅스,37.5161838031466,127.020634740018
스타벅스,37.5864875767796,127.030957744251
스타벅스,37.5708030625306,127.021448203321
스타벅스,37.5334126703028,127.00563260758
스타벅스,37.5582364999702,126.844334259983
스타벅스,37.5603490764434,126.980758504179
스타벅스,37.5166051560388,127.041239849867
스타벅스,37.4811055353469,126.951319198625
스타벅스,37.4860877636316,126.929154905595
스타벅스,37.4955362431632,127.027735014225
스타벅스,37.5240694890111,126.924482950628
스타벅스,37.535001459722,126.863169824979
스타벅스,37.5439913688051,126.947462780197
스타벅스,37.5671186223597,126.968622139719
스타벅스,37.494128761553,127.033000493348
스타벅스,37.5860984036961,127.030747660126
스타벅스,37.5428580456495,126.972238091589
스타벅스,37.4959157868406,127.038880731616
스타벅스,37.5712580290613,126.976285499202
스타벅스,37.6118134887378,126.917693255353
스타벅스,37.4892992237675,127.054163435442
스타벅스,37.5564770804222,126.937100955948
스타벅스,37.4859028941571,126.891526719038
스타벅스,37.4954003760894,126.954839940859
스타벅스,37.5196567010522,126.889681386224
스타벅스,37.5289702437631,126.991786773232
스타벅스,37.5173417649322,127.023368467937
스타벅스,37.5815275489605,127.002321047314
스타벅스,37.559637334572,127.006133081622
스타벅스,37.5452982782211,127.087179393284
스타벅스,37.5773969503192,126.890828379752
스타벅스,37.5007062485243,127.035177610748
스타벅스,37.4980981742341,127.025903621913
스타벅스,37.5853706511239,126.981764800071
스타벅스,37.5086144884618,127.011922479411
스타벅스,37.4964803158248,127.029679239432
스타벅스,37.5292630435403,126.924872251138
스타벅스,37.5218849410754,127.022506036871
스타벅스,37.5387117808982,127.14002383238
스타벅스,37.5406916237944,127.070714543377
스타벅스,37.5473081154277,127.106087855114
스타벅스,37.5380903953149,127.124132813668
스타벅스,37.5502065639045,126.923258698504
스타벅스,37.5252509543256,127.041819329691
스타벅스,37.5429521266911,127.099644411941
스타벅스,37.5248570913299,126.970392141507
스타벅스,37.5581809080942,126.861799100259
스타벅스,37.5367328984384,126.882197957914
스타벅스,37.5094301379565,127.105216364301
스타벅스,37.5205579957556,126.868819022331
스타벅스,37.4831780131692,126.898837323937
스타벅스,37.5204625862643,126.926163737378
스타벅스,37.5577927897877,126.938123543095
스타벅스,37.5514907709978,126.913937441506
스타벅스,37.4996265116081,127.062221296007
스타벅스,37.4963541721937,127.013361956833
스타벅스,37.6231751762071,127.060705412335
스타벅스,37.5653916533212,127.014331146174
스타벅스,37.4933436201599,127.06190405786
스타벅스,37.5267559445456,126.905019084861
스타벅스,37.493523177117,126.986552647513
스타벅스,37.510526383519,127.079029120505
스타벅스,37.5482545237074,126.94155205656
스타벅스,37.5133299197545,127.122996982138
스타벅스,37.4903343408695,127.089578831632
스타벅스,37.5152437173541,127.060193379989
스타벅스,37.5534073725796,126.918561136612
스타벅스,37.5263141620611,126.917696594815
스타벅스,37.5266998936168,126.863793615607
스타벅스,37.534780808557,127.137228929751
스타벅스,37.4823203167867,127.036850060857
스타벅스,37.5281084112342,127.036420025086
스타벅스,37.5711128646326,126.982423077525
스타벅스,37.5637618569889,126.985737720211
스타벅스,37.4793421199888,126.999418708672
스타벅스,37.5551006269805,127.13000020369
스타벅스,37.5516670854519,126.972909348137
스타벅스,37.5771730114202,126.972615705273
스타벅스,37.6153285055786,127.076865894012
스타벅스,37.541882183363,127.044888139937
스타벅스,37.4992276933378,127.048406096675
스타벅스,37.5549350413244,126.968450546245
스타벅스,37.5668668840396,126.983227937665
스타벅스,37.5688594066443,126.967794421205
스타벅스,37.4944057821458,127.121533304074
스타벅스,37.5957258221365,127.061378960488
스타벅스,37.5572017356505,126.923599454067
스타벅스,37.5519357921256,127.076335535529
스타벅스,37.5583958757282,126.834881086299
스타벅스,37.6207409324912,127.074204887635
스타벅스,37.5709832679583,126.978892919429
스타벅스,37.5616132396592,126.976904195235
스타벅스,37.5656331860355,126.983312623474
스타벅스,37.5743677926814,126.917827900867
스타벅스,37.5608556864363,126.983083260827
스타벅스,37.6566580466864,127.066426425469
스타벅스,37.5260779264084,126.870342171311
스타벅스,37.6108425986527,127.029848971825
스타벅스,37.5638006863037,126.942916817516
스타벅스,37.5665491886796,127.006233687749
스타벅스,37.5353314454585,126.878835760832
스타벅스,37.5514936288891,126.943045399174
스타벅스,37.5092345394587,127.007423858098
스타벅스,37.4773156374838,126.887662548608
스타벅스,37.4841492566326,126.972647121449
스타벅스,37.477696666638,126.961191878759
스타벅스,37.4995962268448,127.031663323629
스타벅스,37.5682756452677,126.897257447574
스타벅스,37.5331431299385,126.903918718083
스타벅스,37.5291853751004,127.123784387698
스타벅스,37.5169738990202,126.909268304123
스타벅스,37.5182736343704,126.931195118383
스타벅스,37.6516255266209,127.046680114284
스타벅스,37.5412246823097,127.07204319615
스타벅스,37.5661313217512,126.9973081179
스타벅스,37.6020109564414,127.025297770358
스타벅스,37.4796276001816,126.887266473346
스타벅스,37.5717008065128,126.97228335007
스타벅스,37.494938817542,127.027403494967
스타벅스,37.550581501192,127.089910328874
스타벅스,37.501112636896,127.043043969229
스타벅스,37.6094054504917,126.930288720795
스타벅스,37.5676230751955,126.978972751429
스타벅스,37.5796252940301,127.087960567334
스타벅스,37.5015740906142,127.037733772702
스타벅스,37.5129448851168,126.946846978175
스타벅스,37.6483488366145,127.034868675382
스타벅스,37.5557679688127,126.910706356566
스타벅스,37.5613448991997,126.972980242325
스타벅스,37.4819884081853,127.042575597088
스타벅스,37.5174361339672,127.103446561974
스타벅스,37.5268330299984,127.034716758462
스타벅스,37.4799532337125,126.882626013373
스타벅스,37.4689563671665,126.895609328207
스타벅스,37.5624861660097,126.976779068076
스타벅스,37.6543668305308,127.063825860056
스타벅스,37.5358608133798,127.092578566559
스타벅스,37.5239406644723,126.876766269365
스타벅스,37.5890460115547,127.004904251791
스타벅스,37.5513738575528,126.91690425281
스타벅스,37.5586170363758,126.973244053454
스타벅스,37.518670766386,126.909582972668
스타벅스,37.502269334236,127.110334770409
스타벅스,37.502721958552,127.023886925474
스타벅스,37.4962051540044,126.844849844365
스타벅스,37.541152496608,127.095252872366
스타벅스,37.5727136114594,127.016068581604
스타벅스,37.494565941597,127.062646457685
스타벅스,37.5075627123392,127.057428066223
스타벅스,37.5587170195711,126.936695631183
스타벅스,37.5042460725183,127.106013406608
스타벅스,37.537300079323,126.894590815571
스타벅스,37.5674151730747,126.97785493719
스타벅스,37.5188107711319,126.927827696628
스타벅스,37.6011813308853,127.033983452137
스타벅스,37.4715797313437,126.898645735596
스타벅스,37.5565521000357,126.975139869455
스타벅스,37.5237026190668,126.972331235072
스타벅스,37.5405548865621,126.837568986433
스타벅스,37.5767024003417,127.025503231678
스타벅스,37.6076123821039,127.029301985316
스타벅스,37.4845512962666,127.120744114354
스타벅스,37.560391911309,126.828987013432
스타벅스,37.4488707002077,126.903216919415
스타벅스,37.5227635710527,127.133928149649
스타벅스,37.5295182620174,126.832196508633
스타벅스,37.4918996397466,127.126233039197
스타벅스,37.5338162535295,126.896859894016
스타벅스,37.5915602101229,127.052010174093
스타벅스,37.5870983380348,127.026341469346
스타벅스,37.5157795174384,127.098885013703
스타벅스,37.5475029730671,126.923207056972
스타벅스,37.4989974073525,127.060159533829
스타벅스,37.5669754231844,126.982230332574
스타벅스,37.5065444620512,127.120508852575
스타벅스,37.562878601942,126.972166856166
스타벅스,37.5445449985876,126.967303679485
스타벅스,37.5365615358794,127.133078371911
스타벅스,37.5213799889039,126.925980898343
스타벅스,37.4918020365113,126.925364223124
스타벅스,37.5744392795603,126.816370981046
스타벅스,37.5039300142165,127.00239321346
스타벅스,37.5570884974281,126.973615890497
스타벅스,37.5705850186896,126.990207240455
스타벅스,37.5004576877441,127.067051442026
스타벅스,37.5500407049077,126.912045905558
스타벅스,37.5020959446628,127.026643378379
스타벅스,37.5263220722528,127.029541735527
스타벅스,37.4814335948223,126.883859005074
스타벅스,37.5472742470423,126.87452635372
스타벅스,37.4782606521025,127.119370608348
스타벅스,37.5424217910583,126.953346488998
스타벅스,37.5632273331076,126.982258687479
스타벅스,37.5554228939156,127.01071622934
스타벅스,37.5591131321314,126.980582926744
스타벅스,37.4968681980081,126.952704694419
스타벅스,37.5080580382841,126.888484621418
스타벅스,37.5697229770514,126.974868861844
스타벅스,37.5551666257155,126.934663601496
스타벅스,37.5643689326381,126.99033643077
스타벅스,37.565940863069,127.016440661325
스타벅스,37.5045648097649,126.910059618499
스타벅스,37.5033568327036,127.058815537065
스타벅스,37.560740440582,126.986446485318
스타벅스,37.5251722235016,126.924863083917
스타벅스,37.527905068142,126.920219188165
스타벅스,37.4914233391678,126.923356791891
스타벅스,37.5804478224547,126.997184076959
스타벅스,37.5370020758048,127.08401043594
스타벅스,37.4978317500288,127.028564755794
스타벅스,37.4782606521025,127.119370608348
스타벅스,37.5664080915476,126.946321109963
스타벅스,37.4772240529873,126.88368419181
스타벅스,37.5023907598919,127.040652567424
스타벅스,37.5080422802738,127.035354656802
스타벅스,37.5642810556138,126.950301476769
스타벅스,37.4859161526789,127.021572760891
스타벅스,37.4761982963166,126.965000105251
스타벅스,37.5265378643378,127.040513119755
스타벅스,37.5089890769025,127.128171659166
스타벅스,37.6342747302578,126.918523186011
스타벅스,37.5908296207397,127.018842126834
스타벅스,37.5439913688051,126.947462780197
스타벅스,37.5278654998234,126.916882222676
스타벅스,37.6183841817231,127.021108114965
스타벅스,37.4969832953838,127.13626162278
스타벅스,37.5259149373251,126.868376108501
스타벅스,37.5274519538612,126.96522007234
스타벅스,37.5350639785405,126.863112302322
스타벅스,37.4796170833121,127.124872301331
스타벅스,37.5613305763575,126.998583574231
스타벅스,37.6265010290164,127.061966366957
스타벅스,37.478547924507,127.143743892245
스타벅스,37.5183012998145,127.045958023572
스타벅스,37.5302599014954,126.919574282578
스타벅스,37.5509928534831,126.953588789673
스타벅스,37.5237598736832,127.046850137088
스타벅스,37.5806482952864,126.981659292931
스타벅스,37.4809690919517,126.908401196644
스타벅스,37.5523517113372,127.01088131917
스타벅스,37.4729469004299,126.881124967202
스타벅스,37.5085452424071,127.126638532343
스타벅스,37.5664831848697,126.983663297339
스타벅스,37.6186831321768,126.922045359427
스타벅스,37.4935120699427,127.029220063815
스타벅스,37.4833815145927,126.896505106137
스타벅스,37.6396051116528,126.919103095201
